Gene stable ID	Gene name	Transcript stable ID	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000005916	Ppm1a	ENSRNOT00000008238	24666
ENSRNOG00000046268	AC126877.1	ENSRNOT00000075208	
ENSRNOG00000061421	U4	ENSRNOT00000088738	
ENSRNOG00000048079	Olr1686	ENSRNOT00000073707	100910479
ENSRNOG00000048079	Olr1686	ENSRNOT00000073707	294152
ENSRNOG00000045619	AABR07025366.1	ENSRNOT00000074539	
ENSRNOG00000056866	AABR07030218.1	ENSRNOT00000080054	
ENSRNOG00000013992	Arfrp1	ENSRNOT00000019038	117051
ENSRNOG00000050554	LOC100362342	ENSRNOT00000073093	100362342
ENSRNOG00000011066	Marchf6	ENSRNOT00000028561	294862
ENSRNOG00000052258	U6	ENSRNOT00000082069	
ENSRNOG00000047226	AABR07017656.1	ENSRNOT00000073230	
ENSRNOG00000058737	AC107096.2	ENSRNOT00000084466	
ENSRNOG00000033368	Dand5	ENSRNOT00000044133	685719
ENSRNOG00000009032	Ttll3	ENSRNOT00000012015	362415
ENSRNOG00000006943	AABR07072108.1	ENSRNOT00000009098	
ENSRNOG00000047676	AABR07028491.1	ENSRNOT00000075534	
ENSRNOG00000023628	Tmem106a	ENSRNOT00000035523	287722
ENSRNOG00000059891	NEWGENE_1308612	ENSRNOT00000086626	103691995
ENSRNOG00000059891	NEWGENE_1308612	ENSRNOT00000086626	108348058
ENSRNOG00000001080	Arl6ip4	ENSRNOT00000001432	288656
ENSRNOG00000019052	Ankzf1	ENSRNOT00000032419	363255
ENSRNOG00000015077	Acsf3	ENSRNOT00000020313	498962
ENSRNOG00000050314	AABR07013288.3	ENSRNOT00000072390	
ENSRNOG00000055867	AC105577.1	ENSRNOT00000048694	
ENSRNOG00000054203	Sim2	ENSRNOT00000081834	304071
ENSRNOG00000054699	Fam237a	ENSRNOT00000088268	103690541
ENSRNOG00000057829	Gm22767	ENSRNOT00000087842	
ENSRNOG00000020503	Cbln3	ENSRNOT00000090228	501998
ENSRNOG00000020503	Cbln3	ENSRNOT00000027794	501998
ENSRNOG00000058622	U1	ENSRNOT00000089738	
ENSRNOG00000003512	Gabra1	ENSRNOT00000004725	29705
ENSRNOG00000030983	B3galt5	ENSRNOT00000050178	288161
ENSRNOG00000047740	AABR07052894.1	ENSRNOT00000057007	
ENSRNOG00000058700	AABR07013856.1	ENSRNOT00000080764	
ENSRNOG00000004292	Sptssa	ENSRNOT00000005825	500651
ENSRNOG00000048524	Mir6216	ENSRNOT00000072571	102465147
ENSRNOG00000026108	Tcof1	ENSRNOT00000045041	291571
ENSRNOG00000053261	Gm22504	ENSRNOT00000083681	
ENSRNOG00000055069	7SK	ENSRNOT00000088754	
ENSRNOG00000048668	LOC100911305	ENSRNOT00000070844	100911305
ENSRNOG00000048668	LOC100911305	ENSRNOT00000070844	316403
ENSRNOG00000022710	Prrg4	ENSRNOT00000038464	499847
ENSRNOG00000060941	Krtap2-4l	ENSRNOT00000074099	680152
ENSRNOG00000060941	Krtap2-4l	ENSRNOT00000074099	501721
ENSRNOG00000059152	U6	ENSRNOT00000080302	
ENSRNOG00000055488	AABR07017200.1	ENSRNOT00000077112	
ENSRNOG00000001426	Prkrip1	ENSRNOT00000001937	498171
ENSRNOG00000026296	Saxo2	ENSRNOT00000029244	293061
ENSRNOG00000026296	Saxo2	ENSRNOT00000078144	293061
ENSRNOG00000033503	Ldlrad2	ENSRNOT00000055947	
ENSRNOG00000018610	Pde6d	ENSRNOT00000025262	363272
ENSRNOG00000057403	AABR07062046.1	ENSRNOT00000084248	
ENSRNOG00000058616	AABR07065531.20	ENSRNOT00000085624	
ENSRNOG00000003715	Srpx2	ENSRNOT00000005020	317181
ENSRNOG00000017881	Tas2r126	ENSRNOT00000024048	246219
ENSRNOG00000026605	Ifi27l2b	ENSRNOT00000032015	299269
ENSRNOG00000013240	Ptger4	ENSRNOT00000017886	84023
ENSRNOG00000061466	AABR07009031.2	ENSRNOT00000081329	
ENSRNOG00000061405	U6	ENSRNOT00000091403	
ENSRNOG00000059516	AABR07069197.1	ENSRNOT00000084249	
ENSRNOG00000055094	AABR07053828.2	ENSRNOT00000091248	
ENSRNOG00000049032	AABR07029573.1	ENSRNOT00000073020	
ENSRNOG00000053712	AABR07027910.1	ENSRNOT00000080015	
ENSRNOG00000025014	AABR07072260.1	ENSRNOT00000030686	
ENSRNOG00000015271	Zfp418	ENSRNOT00000020751	292548
ENSRNOG00000015271	Zfp418	ENSRNOT00000084806	292548
ENSRNOG00000056799	AABR07044724.1	ENSRNOT00000079406	
ENSRNOG00000017837	Znf48	ENSRNOT00000023995	103690203
ENSRNOG00000055915	Ago1	ENSRNOT00000087697	313594
ENSRNOG00000058604	AABR07012581.1	ENSRNOT00000088265	
ENSRNOG00000019194	Pitx3	ENSRNOT00000026013	29609
ENSRNOG00000061081	U2	ENSRNOT00000086788	
ENSRNOG00000057764	Olr17	ENSRNOT00000077975	405261
ENSRNOG00000050845	Olr1007	ENSRNOT00000044587	288887
ENSRNOG00000048790	AABR07006978.1	ENSRNOT00000071162	
ENSRNOG00000032410	Mtus2	ENSRNOT00000085869	498136
ENSRNOG00000032410	Mtus2	ENSRNOT00000064721	498136
ENSRNOG00000057783	7SK	ENSRNOT00000078669	
ENSRNOG00000053181	Aqp6	ENSRNOT00000083570	29170
ENSRNOG00000055254	AABR07049347.1	ENSRNOT00000084226	
ENSRNOG00000056000	7SK	ENSRNOT00000091660	
ENSRNOG00000030012	Clec4a2	ENSRNOT00000051525	297584
ENSRNOG00000022566	AABR07066798.1	ENSRNOT00000012007	
ENSRNOG00000055052	7SK	ENSRNOT00000083053	
ENSRNOG00000056875	SNORD115	ENSRNOT00000081638	
ENSRNOG00000052242	AABR07032320.1	ENSRNOT00000080776	
ENSRNOG00000054255	U4	ENSRNOT00000088812	
ENSRNOG00000019423	Dvl1	ENSRNOT00000026439	83721
ENSRNOG00000055446	Amfr	ENSRNOT00000082066	361367
ENSRNOG00000026548	Dhrs7c	ENSRNOT00000036752	287411
ENSRNOG00000058187	H2bc9	ENSRNOT00000086538	100359692
ENSRNOG00000058395	SNORA70	ENSRNOT00000081859	
ENSRNOG00000012038	Htr1d	ENSRNOT00000016046	25323
ENSRNOG00000054369	AABR07010550.1	ENSRNOT00000081139	
ENSRNOG00000017054	Kcne3	ENSRNOT00000048437	63883
ENSRNOG00000054183	Gm27675	ENSRNOT00000083346	
ENSRNOG00000031618	AABR07018028.1	ENSRNOT00000028062	
ENSRNOG00000053929	RNaseP_nuc	ENSRNOT00000085145	
ENSRNOG00000004143	Adipor1	ENSRNOT00000005551	289036
ENSRNOG00000015520	Ticrr	ENSRNOT00000031783	308768
ENSRNOG00000059264	U6	ENSRNOT00000087292	
ENSRNOG00000047873	Sec22c	ENSRNOT00000071697	687022
ENSRNOG00000059301	7SK	ENSRNOT00000086989	
ENSRNOG00000048341	LOC688335	ENSRNOT00000071278	100360143
ENSRNOG00000048341	LOC688335	ENSRNOT00000071278	688335
ENSRNOG00000028320	AABR07043598.1	ENSRNOT00000034681	
ENSRNOG00000010888	Ankrd33b	ENSRNOT00000059565	310200
ENSRNOG00000010888	Ankrd33b	ENSRNOT00000077598	310200
ENSRNOG00000015150	Spg7	ENSRNOT00000047754	353231
ENSRNOG00000015150	Spg7	ENSRNOT00000091712	353231
ENSRNOG00000055223	AABR07001379.1	ENSRNOT00000086233	
ENSRNOG00000019100	Kif2c	ENSRNOT00000025903	171529
ENSRNOG00000019100	Kif2c	ENSRNOT00000068395	171529
ENSRNOG00000019100	Kif2c	ENSRNOT00000079371	171529
ENSRNOG00000001107	AABR07035428.1	ENSRNOT00000001469	
ENSRNOG00000006554	Fam149b1	ENSRNOT00000065858	289900
ENSRNOG00000006554	Fam149b1	ENSRNOT00000079812	289900
ENSRNOG00000028802	Olr250	ENSRNOT00000041144	405923
ENSRNOG00000023035	Smim8	ENSRNOT00000035840	297971
ENSRNOG00000023035	Smim8	ENSRNOT00000080899	297971
ENSRNOG00000023035	Smim8	ENSRNOT00000089172	297971
ENSRNOG00000023035	Smim8	ENSRNOT00000087057	297971
ENSRNOG00000056055	U6	ENSRNOT00000090419	
ENSRNOG00000015125	LOC100911548	ENSRNOT00000020493	297592
ENSRNOG00000044784	5S_rRNA	ENSRNOT00000070051	
ENSRNOG00000019693	Clpb	ENSRNOT00000079846	65041
ENSRNOG00000019693	Clpb	ENSRNOT00000026665	65041
ENSRNOG00000055629	U1	ENSRNOT00000080201	
ENSRNOG00000052191	AABR07012044.1	ENSRNOT00000091584	
ENSRNOG00000060332	7SK	ENSRNOT00000092052	
ENSRNOG00000028810	Gzmf	ENSRNOT00000044840	266704
ENSRNOG00000049157	Olr1065	ENSRNOT00000048396	304633
ENSRNOG00000056048	AABR07016628.1	ENSRNOT00000086645	
ENSRNOG00000055085	AABR07065531.14	ENSRNOT00000082946	
ENSRNOG00000051007	AABR07054586.1	ENSRNOT00000075530	
ENSRNOG00000050508	Mir3552	ENSRNOT00000075134	100526569
ENSRNOG00000061546	5_8S_rRNA	ENSRNOT00000078006	
ENSRNOG00000054193	U12	ENSRNOT00000078385	
ENSRNOG00000027383	Sntn	ENSRNOT00000039347	498456
ENSRNOG00000002046	Cd200r1l	ENSRNOT00000043917	501779
ENSRNOG00000002046	Cd200r1l	ENSRNOT00000042447	501779
ENSRNOG00000054019	SNORA72	ENSRNOT00000082527	
ENSRNOG00000026985	Phldb1	ENSRNOT00000088034	171434
ENSRNOG00000026985	Phldb1	ENSRNOT00000047303	171434
ENSRNOG00000026985	Phldb1	ENSRNOT00000078816	171434
ENSRNOG00000041834	5S_rRNA	ENSRNOT00000063587	
ENSRNOG00000006408	Olr693	ENSRNOT00000008384	404821
ENSRNOG00000057549	AABR07067032.1	ENSRNOT00000083378	
ENSRNOG00000011402	Isg20l2	ENSRNOT00000015471	361977
ENSRNOG00000017571	Ndufa2	ENSRNOT00000023811	291660
ENSRNOG00000057022	AABR07063740.2	ENSRNOT00000084961	
ENSRNOG00000057022	AABR07063740.2	ENSRNOT00000091112	
ENSRNOG00000036300	AABR07003344.1	ENSRNOT00000054421	
ENSRNOG00000029567	Cxadrl1	ENSRNOT00000041894	361873
ENSRNOG00000058927	U6	ENSRNOT00000091447	
ENSRNOG00000053183	AABR07052432.1	ENSRNOT00000082715	
ENSRNOG00000052120	AABR07065532.3	ENSRNOT00000081392	
ENSRNOG00000061898	Olr695	ENSRNOT00000087272	103690375
ENSRNOG00000021552	Uprt	ENSRNOT00000033494	317237
ENSRNOG00000052673	AABR07021596.3	ENSRNOT00000083307	
ENSRNOG00000057749	Gm22598	ENSRNOT00000091007	
ENSRNOG00000054365	AC094067.1	ENSRNOT00000089363	
ENSRNOG00000053162	AABR07053787.2	ENSRNOT00000081457	
ENSRNOG00000031763	Olr427	ENSRNOT00000047764	405112
ENSRNOG00000054453	AABR07072511.1	ENSRNOT00000078056	
ENSRNOG00000049162	Prr15l	ENSRNOT00000073292	688163
ENSRNOG00000049891	AABR07052324.1	ENSRNOT00000071774	
ENSRNOG00000035566	Mir298	ENSRNOT00000053689	100314250
ENSRNOG00000055758	AABR07009338.1	ENSRNOT00000091883	
ENSRNOG00000052747	AABR07061139.1	ENSRNOT00000091868	
ENSRNOG00000032925	AC118414.1	ENSRNOT00000052236	
ENSRNOG00000054306	AABR07057421.2	ENSRNOT00000085702	
ENSRNOG00000061339	U6	ENSRNOT00000087864	
ENSRNOG00000012469	Ints14	ENSRNOT00000016798	300782
ENSRNOG00000011135	Gtf2b	ENSRNOT00000089648	81673
ENSRNOG00000011135	Gtf2b	ENSRNOT00000015032	81673
ENSRNOG00000058341	AABR07042999.1	ENSRNOT00000084464	
ENSRNOG00000009580	Lca5	ENSRNOT00000044931	300866
ENSRNOG00000009580	Lca5	ENSRNOT00000086426	300866
ENSRNOG00000009580	Lca5	ENSRNOT00000090139	300866
ENSRNOG00000053750	AABR07067452.1	ENSRNOT00000090753	
ENSRNOG00000056143	7SK	ENSRNOT00000087396	
ENSRNOG00000048739	Olr447	ENSRNOT00000051010	295719
ENSRNOG00000054074	AABR07058647.1	ENSRNOT00000081985	
ENSRNOG00000047622	AABR07065640.1	ENSRNOT00000071078	
ENSRNOG00000047622	AABR07065640.1	ENSRNOT00000078516	
ENSRNOG00000055718	AABR07030180.1	ENSRNOT00000090718	
ENSRNOG00000010650	Plekhh1	ENSRNOT00000014257	314262
ENSRNOG00000054045	Metazoa_SRP	ENSRNOT00000091853	
ENSRNOG00000054527	AABR07060539.1	ENSRNOT00000077611	
ENSRNOG00000048726	Clec2d	ENSRNOT00000010098	113937
ENSRNOG00000050216	AABR07070824.1	ENSRNOT00000073726	
ENSRNOG00000037974	AABR07049405.1	ENSRNOT00000057772	
ENSRNOG00000010344	B4galnt3	ENSRNOT00000036721	500306
ENSRNOG00000060199	7SK	ENSRNOT00000083299	
ENSRNOG00000061792	AC095078.2	ENSRNOT00000080749	
ENSRNOG00000018349	Polr1b	ENSRNOT00000024882	83582
ENSRNOG00000023809	Opcml	ENSRNOT00000090643	116597
ENSRNOG00000023809	Opcml	ENSRNOT00000042890	116597
ENSRNOG00000054075	AABR07049815.1	ENSRNOT00000083167	
ENSRNOG00000057592	U6	ENSRNOT00000081504	
ENSRNOG00000057306	AABR07050722.1	ENSRNOT00000086930	
ENSRNOG00000050134	LOC108348293	ENSRNOT00000071393	
ENSRNOG00000057684	AABR07017649.1	ENSRNOT00000079422	
ENSRNOG00000005801	Stx17	ENSRNOT00000007641	252853
ENSRNOG00000053408	AABR07027810.3	ENSRNOT00000080615	
ENSRNOG00000059860	LOC108353047	ENSRNOT00000084495	108353047
ENSRNOG00000054575	U4	ENSRNOT00000079222	
ENSRNOG00000047291	LOC100910402	ENSRNOT00000073665	100910402
ENSRNOG00000047291	LOC100910402	ENSRNOT00000073665	100910409
ENSRNOG00000047291	LOC100910402	ENSRNOT00000073665	405086
ENSRNOG00000056707	AC103227.1	ENSRNOT00000085541	102552356
ENSRNOG00000021289	Rbbp5	ENSRNOT00000036110	304794
ENSRNOG00000055892	AABR07043395.1	ENSRNOT00000086160	
ENSRNOG00000061347	AABR07054490.1	ENSRNOT00000090335	
ENSRNOG00000052266	AABR07047103.1	ENSRNOT00000091908	
ENSRNOG00000032339	Rasl12	ENSRNOT00000046914	315762
ENSRNOG00000057017	AABR07030563.1	ENSRNOT00000080531	
ENSRNOG00000001878	Klhl22	ENSRNOT00000068711	303792
ENSRNOG00000001878	Klhl22	ENSRNOT00000091675	303792
ENSRNOG00000061380	AABR07044841.1	ENSRNOT00000078177	
ENSRNOG00000059123	AABR07016559.1	ENSRNOT00000086067	
ENSRNOG00000042556	Bmyc	ENSRNOT00000064358	311807
ENSRNOG00000011200	Bhmt	ENSRNOT00000015336	81508
ENSRNOG00000037661	Tmsb15b2	ENSRNOT00000057140	286978
ENSRNOG00000058761	AABR07032267.1	ENSRNOT00000083384	
ENSRNOG00000051825	AABR07005535.1	ENSRNOT00000088158	
ENSRNOG00000016974	AABR07068351.1	ENSRNOT00000022854	
ENSRNOG00000052216	AABR07005977.1	ENSRNOT00000084257	
ENSRNOG00000010128	Slc27a2	ENSRNOT00000067700	65192
ENSRNOG00000010128	Slc27a2	ENSRNOT00000013605	65192
ENSRNOG00000059781	AABR07010183.1	ENSRNOT00000088782	
ENSRNOG00000047663	Gata1	ENSRNOT00000075082	103689972
ENSRNOG00000047663	Gata1	ENSRNOT00000075082	108348091
ENSRNOG00000042119	Trav12-3	ENSRNOT00000060357	691058
ENSRNOG00000060192	AABR07010330.2	ENSRNOT00000078133	
ENSRNOG00000020081	As3mt	ENSRNOT00000027223	140925
ENSRNOG00000002578	Serpinb3a	ENSRNOT00000003475	498209
ENSRNOG00000049459	AABR07011545.1	ENSRNOT00000073022	
ENSRNOG00000009664	Ankrd42	ENSRNOT00000068402	293117
ENSRNOG00000049135	LOC102548541	ENSRNOT00000071724	102548541
ENSRNOG00000011441	Tpd52	ENSRNOT00000077270	294900
ENSRNOG00000011441	Tpd52	ENSRNOT00000015327	294900
ENSRNOG00000059744	Atxn7l3b	ENSRNOT00000088732	100192313
ENSRNOG00000053930	AABR07058383.2	ENSRNOT00000085641	
ENSRNOG00000053667	AABR07029220.1	ENSRNOT00000084188	
ENSRNOG00000048115	AABR07017773.1	ENSRNOT00000075625	
ENSRNOG00000016942	Wdr48	ENSRNOT00000024172	363164
ENSRNOG00000016942	Wdr48	ENSRNOT00000082356	363164
ENSRNOG00000012053	S100a16	ENSRNOT00000016499	361991
ENSRNOG00000056108	AABR07069473.1	ENSRNOT00000083919	315484
ENSRNOG00000056108	AABR07069473.1	ENSRNOT00000078748	315484
ENSRNOG00000056108	AABR07069473.1	ENSRNOT00000087743	315484
ENSRNOG00000016952	Uqcr11	ENSRNOT00000022747	690848
ENSRNOG00000053379	SNORD116	ENSRNOT00000086080	
ENSRNOG00000007443	Jag1	ENSRNOT00000010638	29146
ENSRNOG00000023148	Col11a1	ENSRNOT00000068413	25654
ENSRNOG00000003064	Bst1	ENSRNOT00000004094	81506
ENSRNOG00000043060	Dnajc4	ENSRNOT00000087285	361717
ENSRNOG00000043060	Dnajc4	ENSRNOT00000028731	361717
ENSRNOG00000050511	LOC100910838	ENSRNOT00000059602	100910838
ENSRNOG00000045887	AABR07033525.1	ENSRNOT00000071013	
ENSRNOG00000042970	AABR07012318.1	ENSRNOT00000065242	
ENSRNOG00000028632	Bcl2l14	ENSRNOT00000032229	500348
ENSRNOG00000019451	Smtn	ENSRNOT00000026481	289734
ENSRNOG00000052179	AC116250.1	ENSRNOT00000080671	
ENSRNOG00000024838	Brd8dc	ENSRNOT00000034385	
ENSRNOG00000011228	Layn	ENSRNOT00000088607	500996
ENSRNOG00000011228	Layn	ENSRNOT00000040162	500996
ENSRNOG00000011658	Tex30	ENSRNOT00000015600	301381
ENSRNOG00000001204	Ankrd13a	ENSRNOT00000001595	360823
ENSRNOG00000054766	AABR07018851.1	ENSRNOT00000088295	
ENSRNOG00000058748	Olr681	ENSRNOT00000080527	404824
ENSRNOG00000046453	Defa9	ENSRNOT00000039969	498658
ENSRNOG00000060904	AABR07014355.1	ENSRNOT00000090334	
ENSRNOG00000061555	U6	ENSRNOT00000081510	
ENSRNOG00000047650	Olr654	ENSRNOT00000042667	404831
ENSRNOG00000047650	Olr654	ENSRNOT00000042667	404829
ENSRNOG00000058658	Mtch2	ENSRNOT00000087604	295922
ENSRNOG00000058658	Mtch2	ENSRNOT00000079709	295922
ENSRNOG00000046038	LOC100912327	ENSRNOT00000072957	100912327
ENSRNOG00000055495	SNORD115	ENSRNOT00000085950	
ENSRNOG00000025895	Cavin2	ENSRNOT00000028907	316384
ENSRNOG00000016203	Efna2	ENSRNOT00000021709	84358
ENSRNOG00000028146	AABR07055861.1	ENSRNOT00000012907	
ENSRNOG00000006341	Saysd1	ENSRNOT00000008391	
ENSRNOG00000044715	5S_rRNA	ENSRNOT00000069982	
ENSRNOG00000034089	Ttc21a	ENSRNOT00000043831	301065
ENSRNOG00000022975	Nfam1	ENSRNOT00000037681	362966
ENSRNOG00000016479	Plekhg4	ENSRNOT00000022439	307796
ENSRNOG00000050338	AABR07005779.2	ENSRNOT00000070913	
ENSRNOG00000061871	Hoxa9	ENSRNOT00000083459	103692128
ENSRNOG00000061871	Hoxa9	ENSRNOT00000083459	297099
ENSRNOG00000031060	LOC498826	ENSRNOT00000046326	498826
ENSRNOG00000048288	Taf12	ENSRNOT00000081681	682902
ENSRNOG00000048288	Taf12	ENSRNOT00000074251	682902
ENSRNOG00000010253	Cd163	ENSRNOT00000084588	312701
ENSRNOG00000010253	Cd163	ENSRNOT00000068407	312701
ENSRNOG00000041554	Mir1306	ENSRNOT00000063307	102465144
ENSRNOG00000000692	Ung	ENSRNOT00000056865	304577
ENSRNOG00000001469	Eln	ENSRNOT00000040069	25043
ENSRNOG00000001469	Eln	ENSRNOT00000032780	25043
ENSRNOG00000058382	Olr865	ENSRNOT00000090022	298474
ENSRNOG00000061847	U6	ENSRNOT00000080992	
ENSRNOG00000004391	AABR07057436.1	ENSRNOT00000005875	
ENSRNOG00000004391	AABR07057436.1	ENSRNOT00000065232	
ENSRNOG00000053118	LOC103694867	ENSRNOT00000090502	103694867
ENSRNOG00000055630	AC241705.1	ENSRNOT00000078160	
ENSRNOG00000057775	U1	ENSRNOT00000083357	
ENSRNOG00000004476	Wif1	ENSRNOT00000006426	114557
ENSRNOG00000049174	Olr839	ENSRNOT00000047909	298734
ENSRNOG00000010189	Rps24	ENSRNOT00000064788	81776
ENSRNOG00000010189	Rps24	ENSRNOT00000013588	81776
ENSRNOG00000042025	AABR07030520.1	ENSRNOT00000066453	303556
ENSRNOG00000042025	AABR07030520.1	ENSRNOT00000068686	303556
ENSRNOG00000011151	Tenm4	ENSRNOT00000015181	308831
ENSRNOG00000056454	AC096600.1	ENSRNOT00000091743	
ENSRNOG00000002478	Insig2	ENSRNOT00000003391	288985
ENSRNOG00000057249	Gm50449	ENSRNOT00000089900	
ENSRNOG00000057141	RGD1561730	ENSRNOT00000091323	498169
ENSRNOG00000009592	Cyb5r3	ENSRNOT00000064700	25035
ENSRNOG00000051392	AABR07026534.2	ENSRNOT00000089031	
ENSRNOG00000046714	LOC301165	ENSRNOT00000072923	100359586
ENSRNOG00000046714	LOC301165	ENSRNOT00000072923	301165
ENSRNOG00000006098	Sox30	ENSRNOT00000007978	689918
ENSRNOG00000051838	LOC680989	ENSRNOT00000079159	680989
ENSRNOG00000060743	AC112093.3	ENSRNOT00000091860	
ENSRNOG00000051606	LOC100360380	ENSRNOT00000077162	100360380
ENSRNOG00000051606	LOC100360380	ENSRNOT00000083066	100360380
ENSRNOG00000051606	LOC100360380	ENSRNOT00000085164	100360380
ENSRNOG00000051606	LOC100360380	ENSRNOT00000081966	100360380
ENSRNOG00000017089	Prl6a1	ENSRNOT00000022944	24657
ENSRNOG00000048016	LOC102556337	ENSRNOT00000020712	301563
ENSRNOG00000048016	LOC102556337	ENSRNOT00000089451	301563
ENSRNOG00000031680	RGD1564548	ENSRNOT00000051728	500882
ENSRNOG00000061302	SNORA73	ENSRNOT00000087596	
ENSRNOG00000005404	Rasgrp1	ENSRNOT00000007687	29434
ENSRNOG00000054776	AABR07002898.1	ENSRNOT00000084059	
ENSRNOG00000016853	Dsg1	ENSRNOT00000061344	291755
ENSRNOG00000016853	Dsg1	ENSRNOT00000038635	291755
ENSRNOG00000016853	Dsg1	ENSRNOT00000022665	291755
ENSRNOG00000011059	Ttbk2	ENSRNOT00000066181	311349
ENSRNOG00000011059	Ttbk2	ENSRNOT00000090680	311349
ENSRNOG00000047912	AABR07055353.1	ENSRNOT00000073169	
ENSRNOG00000021881	Metap2	ENSRNOT00000031571	64370
ENSRNOG00000021881	Metap2	ENSRNOT00000030056	64370
ENSRNOG00000053204	AABR07017872.1	ENSRNOT00000081388	
ENSRNOG00000047435	AC120692.1	ENSRNOT00000074893	
ENSRNOG00000045790	Fam50a	ENSRNOT00000073104	100910130
ENSRNOG00000053620	AABR07051069.1	ENSRNOT00000082776	
ENSRNOG00000052958	AABR07007663.1	ENSRNOT00000089639	
ENSRNOG00000055198	U6	ENSRNOT00000087276	
ENSRNOG00000053100	AABR07008597.1	ENSRNOT00000085017	
ENSRNOG00000056618	7SK	ENSRNOT00000078724	
ENSRNOG00000046457	AC141334.1	ENSRNOT00000075750	
ENSRNOG00000054809	AABR07026032.1	ENSRNOT00000079224	
ENSRNOG00000060797	U6	ENSRNOT00000083051	
ENSRNOG00000024899	Cxcl13	ENSRNOT00000039383	498335
ENSRNOG00000019596	Smg9	ENSRNOT00000026669	365215
ENSRNOG00000008099	Galnt12	ENSRNOT00000011112	313233
ENSRNOG00000050705	AABR07056616.1	ENSRNOT00000054631	
ENSRNOG00000014139	Sclt1	ENSRNOT00000019256	266809
ENSRNOG00000007437	Irf5	ENSRNOT00000010001	296953
ENSRNOG00000007437	Irf5	ENSRNOT00000085483	296953
ENSRNOG00000052523	rno-mir-484	ENSRNOT00000089111	
ENSRNOG00000055369	AABR07066838.1	ENSRNOT00000089871	
ENSRNOG00000057664	LOC103692138	ENSRNOT00000088294	103692138
ENSRNOG00000058731	AABR07004756.1	ENSRNOT00000080976	
ENSRNOG00000023881	Skap1	ENSRNOT00000030159	286975
ENSRNOG00000008062	Dqx1	ENSRNOT00000011002	680434
ENSRNOG00000003717	Cnih4	ENSRNOT00000004939	289324
ENSRNOG00000054694	AABR07010330.1	ENSRNOT00000083936	
ENSRNOG00000056080	Gm24555	ENSRNOT00000088036	
ENSRNOG00000024733	Mnd1	ENSRNOT00000031179	295160
ENSRNOG00000047856	AABR07041778.2	ENSRNOT00000054664	
ENSRNOG00000057630	AABR07068590.1	ENSRNOT00000077292	
ENSRNOG00000000873	Brs3	ENSRNOT00000001164	260319
ENSRNOG00000013149	Vps33b	ENSRNOT00000017862	64060
ENSRNOG00000013027	Rgl3	ENSRNOT00000091027	300444
ENSRNOG00000013027	Rgl3	ENSRNOT00000017493	300444
ENSRNOG00000032729	Bex2	ENSRNOT00000042126	363498
ENSRNOG00000051697	AABR07065794.1	ENSRNOT00000087050	
ENSRNOG00000021525	Nbeal1	ENSRNOT00000023678	689253
ENSRNOG00000052668	Tcf24	ENSRNOT00000088164	680678
ENSRNOG00000056504	AABR07071385.2	ENSRNOT00000077851	
ENSRNOG00000019743	Tmem63b	ENSRNOT00000026728	363197
ENSRNOG00000053733	U7	ENSRNOT00000077757	
ENSRNOG00000044930	5S_rRNA	ENSRNOT00000070197	
ENSRNOG00000055396	U6	ENSRNOT00000078801	
ENSRNOG00000043345	Rnf168	ENSRNOT00000002395	690043
ENSRNOG00000000664	Tpst2	ENSRNOT00000000831	288719
ENSRNOG00000041622	AC134746.1	ENSRNOT00000063375	
ENSRNOG00000051746	AABR07063197.1	ENSRNOT00000087358	
ENSRNOG00000001427	Orai2	ENSRNOT00000001938	304592
ENSRNOG00000054469	AABR07031234.1	ENSRNOT00000091733	
ENSRNOG00000052736	AC096072.1	ENSRNOT00000080286	
ENSRNOG00000017540	Spata3	ENSRNOT00000023581	363270
ENSRNOG00000028891	Cyp2t1	ENSRNOT00000079995	171380
ENSRNOG00000028891	Cyp2t1	ENSRNOT00000068322	171380
ENSRNOG00000055637	AABR07000725.1	ENSRNOT00000090824	
ENSRNOG00000037610	Trap1a	ENSRNOT00000057044	680619
ENSRNOG00000006393	Sirt6	ENSRNOT00000008758	299638
ENSRNOG00000059662	AABR07004228.1	ENSRNOT00000092225	
ENSRNOG00000059662	AABR07004228.1	ENSRNOT00000077086	
ENSRNOG00000047982	LOC501317	ENSRNOT00000049865	
ENSRNOG00000026691	Coq4	ENSRNOT00000038602	366013
ENSRNOG00000059183	AABR07021391.1	ENSRNOT00000085088	
ENSRNOG00000042692	AABR07027750.1	ENSRNOT00000083829	
ENSRNOG00000042692	AABR07027750.1	ENSRNOT00000066313	
ENSRNOG00000029644	Clec2l	ENSRNOT00000077486	296985
ENSRNOG00000029644	Clec2l	ENSRNOT00000067097	296985
ENSRNOG00000010463	Cpa4	ENSRNOT00000013880	502736
ENSRNOG00000054801	AABR07057997.1	ENSRNOT00000090860	
ENSRNOG00000054801	AABR07057997.1	ENSRNOT00000082351	
ENSRNOG00000054801	AABR07057997.1	ENSRNOT00000091294	
ENSRNOG00000011039	Gch1	ENSRNOT00000014821	29244
ENSRNOG00000010353	Dnajb6	ENSRNOT00000035996	362293
ENSRNOG00000057846	AABR07068535.1	ENSRNOT00000078154	
ENSRNOG00000052596	AABR07013750.1	ENSRNOT00000091976	
ENSRNOG00000000412	Slc35f1	ENSRNOT00000000468	502421
ENSRNOG00000004660	Fzd6	ENSRNOT00000006195	282581
